,checksum,Absorbance Coefficient,Ammonia,Cloud Cover,Dissolved Oxygen Saturation,Dissolved Reactive Phosphate,E Coli,Electrical Conductivity,Nitrate + Nitrite,Ring Temp,Total Nitrogen,Total Phosphate,Turbidity,Water Temp,pH,SiteID,Region,Name,Longitude,Latitude,Timestamp
11370,dd67bb68467213fb036760c75b6d9f34,2.1,5.0,3.0,101.3,1.6,125.9,69.9,49.0,-14.97998664990727,181.0,12.0,2.6,11.0,8.02,DN4,Dunedin,Clutha at Balclutha,169.7478532,-46.23889062,2006-10-11T13:45:00Z
11371,dd6a895f939957111562dcc1ba9cae83,2.5,7.0,8.0,106.4,13.4,6.3,192.0,558.0,-14.29125606905845,700.0,28.0,4.18,9.2,8.26,HV2,Havelock Nth,Tukituki at Red Br.,176.9268003,-39.71715618,2012-07-02T13:35:00Z
11372,dd6e634184d8127d28a04143f429007c,0.42,3.0,1.0,105.3,0.2,0.0,74.1,21.0,-15.654072953432918,82.0,7.0,0.92,16.9,8.06,AX1,Alexandra,Clutha at Luggate Br.,169.2799662,-44.73091966,2019-01-15T12:30:00Z
11373,dd6f58bcc5c33c426455ca339f57f678,5.0,9.0,0.0,100.6,9.3,153.9,68.3,358.0,13.4491635439309,499.0,29.0,11.8,7.6,7.34,GS3,Gisborne,Motu at Waitangirua,177.6207925,-38.20150151,2014-09-23T11:58:00Z
11374,dd70354704905529bcb5e902239f4a07,1.2,1.0,8.0,100.4,4.8,18.7,44.9,28.0,-11.672189170476978,47.0,9.0,3.31,5.2,7.55,NN3,Nelson,Wairau at Dip Flat,172.922771,-41.898142,2015-07-15T10:45:00Z
11375,dd714008dc35c07f67ddb945614c6c1f,7.9,26.0,8.0,111.0,58.1,32.7,219.0,1342.0,-15.18189711569012,1683.0,102.0,1.6,19.7,8.22,WA3,Wanganui,Waingongoro at SH45,174.2100716,-39.57808905,2010-01-19T12:20:00Z
11376,dd7dde73e03b4430e1f6efaaa39877bc,1.9,9.0,8.0,103.5,20.1,980.4,90.6,857.0,15.628179677473636,910.0,29.0,0.75,14.2,7.74,RO3,Rotorua,Rangitaiki at Murupara,176.6971212,-38.45978401,2007-03-14T15:00:00Z
11377,dd875b0eead9b6fc1e3ffe1b0d265ffe,4.4,5.0,7.0,102.2,1.2,2.0,51.4,21.0,14.848568955673809,64.0,2.0,0.5,10.6,7.5,WN5,Wellington,Ruamahanga at SH2,175.6048351,-40.76387899,2011-10-05T14:00:00Z
11378,dd887c78f1149c94f4ed4910dbdb86a6,5.44,6.0,1.0,107.8,3.5,7.0,122.5,86.0,15.20789268871266,212.0,18.0,2.83,11.8,8.01,TU1,Turangi,Whanganui at Te Maire,175.1886879,-38.94427494,2019-04-15T12:50:00Z
11379,dd893f331a322fa45f6a85f30001c402,5.4,7.0,0.0,107.2,4.3,579.4,92.5,207.0,-15.410710562183692,334.0,16.0,3.25,18.7,8.05,TU1,Turangi,Whanganui at Te Maire,175.1886879,-38.94427494,2020-11-19T11:05:00Z
11380,dd8ade6a70262db192b1c65263504355,0.5,1.0,5.0,107.0,0.1,0.0,70.9,39.0,14.667310592995566,69.0,3.0,0.44,10.1,8.18,AX1,Alexandra,Clutha at Luggate Br.,169.2799662,-44.73091966,2017-09-12T12:35:00Z
11381,dd8f388ef066d3084b0827f9b61c442f,3.26,12.0,6.0,116.5,4.3,13.2,114.7,293.0,15.448300878459092,479.0,37.0,1.0,18.5,7.21,RO5,Rotorua,Rangitaiki at Te Teko,176.7995602,-38.04158737,2009-03-10T15:30:00Z
11382,dd9045d87cf608347c771e945563a592,1.1,9.0,2.0,97.4,7.2,35.9,56.0,266.0,-11.849050596203895,336.0,9.0,0.54,5.4,7.21,DN6,Dunedin,Mataura at Parawa,168.5611638,-45.5598632,2007-06-13T11:50:00Z
11383,ddaff4164c4fce458b3ae330753e3390,6.3,2.0,4.0,99.3,2.7,16.0,67.2,91.0,-13.951702406208357,131.0,4.0,2.53,8.5,7.71,GY1,Greymouth,Buller at Te Kuha,171.6996819,-41.83666153,2014-07-15T10:45:00Z
11384,ddb663b9dc3fba14d5e25045018a7a45,30.0,13.0,6.0,100.8,4.7,128.1,23.6,16.0,-14.742116538387558,409.0,213.0,93.0,10.3,6.91,GY3,Greymouth,Grey at Waipuna,171.7860208,-42.35617511,2015-05-12T13:35:00Z
11385,ddb8e4d17d381dd3456c9c0709459baf,3.7,14.0,4.0,99.2,23.9,45.7,77.5,505.0,-14.848568955673809,626.0,51.0,14.0,10.6,7.1,RO5,Rotorua,Rangitaiki at Te Teko,176.7995602,-38.04158737,2006-08-16T14:30:00Z
11386,ddc622c3309ca6789330addea0446cb2,6.2,4.0,8.0,97.6,10.5,141.4,51.6,425.0,-14.198591480544822,549.0,23.0,4.1,9.0,7.11,HM1,Hamilton,Waipa at Otewa,175.3480585,-38.27048925,2006-06-15T10:15:00Z
11387,ddcb4ba68d94571f4713f76033d9da23,2.73,2.0,8.0,102.9,1.1,51.0,133.5,1.0,-14.589379700021516,83.0,6.0,0.8,21.5,7.89,WH1,Whangarei,Waipapa at Forest Ranger,173.6879171,-35.27520455,2019-02-20T10:45:00Z
11388,ddd01f05b8dbab4f6633298c7d97108b,2.9,6.0,6.0,100.7,4.2,129.6,82.4,374.0,-15.18189711569012,708.0,42.0,14.0,11.7,7.89,HV6,Havelock Nth,Mohaka at Glenfalls,176.6345775,-39.17951716,2011-10-04T10:30:00Z
11389,ddd3f6ceb8ebd6adc01928b64081aca9,10.56,3.0,8.0,99.5,7.6,344.1,100.3,93.0,13.737903771369195,354.0,35.0,2.8,8.1,7.56,DN1,Dunedin,Taieri at Tiroiti,170.2727477,-45.25818263,2013-10-10T08:45:00Z
11390,ddd6f62f064554670f9bf8461f791107,0.7,6.0,4.0,97.5,1.3,1.0,75.0,35.0,13.069047403364944,55.0,4.0,0.66,7.0,7.69,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2007-09-18T08:45:00Z
11391,dddb0f5554fd5380361dcfb8c30734c9,1.04,2.0,0.0,99.1,15.7,7.4,121.0,32.0,-13.388427840168536,66.0,23.0,0.55,7.5,7.62,TU2,Turangi,Tongariro at Turangi,175.8128846,-38.9962824,2008-06-18T08:30:00Z
11392,dddccec1356c1b234b091ea75be432de,2.0,5.0,8.0,97.1,1.4,96.0,84.9,403.0,-15.69490363243432,509.0,3.0,0.42,16.1,7.45,TK1,Tekapo,Opihi at Grassy Banks,171.2903816,-44.26379736,2007-02-15T10:00:00Z
11393,dddf0f6675c4aa59f7485f1c4fdc43fa,10.7,6.0,4.0,93.8,4.0,148.3,51.3,2.0,-15.515476145816471,173.0,15.0,0.8,13.3,7.41,DN2,Dunedin,Sutton at SH87,170.0940294,-45.59783272,2011-03-10T11:35:00Z
11394,dde10139f52622ac5cc67eacfdcbc817,1.7,3.0,8.0,99.7,1.1,15.6,59.0,69.0,-14.97998664990727,117.0,4.0,0.54,11.0,7.62,NN5,Nelson,Buller at Longford,172.3865727,-41.76683803,2013-05-15T08:05:00Z
11395,dde3b1eba708bd0b108cb3722f570c8a,3.5,2.0,6.0,98.6,14.8,101.4,74.2,74.0,15.558920272030448,129.0,40.0,23.6,13.6,7.79,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2016-04-06T11:45:00Z
11396,dde6f190ef40e80243fe0eecf4d17547,1.2,5.0,7.0,117.2,5.7,8.5,150.0,39.0,13.38842784016854,109.0,12.0,2.25,23.9,8.78,HV3,Havelock Nth,Ngaruroro at Chesterhope,176.8722386,-39.59819739,2011-01-06T13:50:00Z
11397,dde7129b23e6519634c2fc3d845cc275,0.5,17.0,0.0,101.4,2.1,3.0,72.2,29.0,13.62534403350609,72.0,8.0,0.4,7.9,7.88,AX2,Alexandra,Kawarau at Chard Rd,168.8686737,-45.00799513,2011-08-23T14:00:00Z
11398,dde7f65d282a45d3ce72d15e4ea7d930,4.7,0.0,1.0,100.4,1.7,12.2,58.2,109.0,-15.499677417010972,182.0,9.0,3.0,13.2,7.52,GY2,Greymouth,Grey at Dobson,171.2977474,-42.45526028,2007-11-07T14:15:00Z
11399,ddec59bcacf39c1d1f08b194615b1559,2.8,5.0,8.0,106.0,1.8,31.8,146.0,86.0,15.499677417010972,152.0,4.0,2.07,13.2,8.16,NN1,Nelson,Motueka at Woodstock,172.8245826,-41.25156018,2013-04-16T11:35:00Z
11400,ddecefa03e882c57587803f9ab7de11c,0.7,5.0,0.0,97.8,0.8,0.0,89.1,26.0,-14.380542410889792,39.0,1.0,0.45,9.4,7.68,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2012-03-21T08:30:00Z
11401,ddf90c0212a765f98b3130d3c8a4eb47,0.8,2.0,6.0,104.3,9.7,14.8,112.3,9.0,15.558920272030448,82.0,16.0,0.44,13.6,7.65,TU2,Turangi,Tongariro at Turangi,175.8128846,-38.9962824,2006-02-22T08:00:00Z
11402,ddff5b5c86039cfc1922c755cac5bd10,0.58,1.0,6.0,106.3,2.2,4.1,120.2,1.0,-15.499677417010972,78.0,6.0,0.47,18.2,8.21,RO6,Rotorua,Waikato at Reids Farm,176.0771442,-38.67752695,2013-12-03T12:00:00Z
11403,de033dda97569c1ceab59b947696ec3e,0.4,1.0,3.0,102.4,0.6,17.3,74.3,69.0,15.558920272030448,96.0,2.0,0.6,13.6,8.11,CH4,Christchurch,Waimakariri above old HW Br.,172.6416309,-43.41896498,2007-04-18T14:45:00Z
11404,de11852e36d12a548dde58bedd09dc31,10.39,108.0,7.0,112.6,128.7,57.3,204.0,2062.0,15.429841218606237,2691.0,208.0,2.6,18.6,8.21,WA3,Wanganui,Waingongoro at SH45,174.2100716,-39.57808905,2009-01-20T12:30:00Z
11405,de131e0e4e38ede925de08aab8ef5ddc,1.65,7.0,8.0,104.2,2.5,461.1,112.9,785.0,-15.684387142359116,845.0,16.0,3.5,15.0,8.14,CH2,Christchurch,Hurunui at SH1 Br.,173.0964716,-42.90013799,2008-04-16T13:00:00Z
11406,de159329d0c5bbc978f853ef66d5e853,2.2,3.0,4.0,98.9,0.4,13.5,50.7,411.0,-14.848568955673809,543.0,4.0,0.94,10.6,7.2,DN7,Dunedin,Oreti at Lumsden,168.4280496,-45.71784803,2015-10-13T10:13:00Z
11407,de1e6858703c0ce8c412a595964e3a9b,0.7,2.0,4.0,107.1,17.1,10.8,115.8,5.0,14.97998664990727,49.0,23.0,0.91,11.0,7.78,TU2,Turangi,Tongariro at Turangi,175.8128846,-38.9962824,2015-03-19T08:45:00Z
11408,de215f2ff56ae2ed8c0fc0f532435434,8.0,14.0,8.0,100.1,3.8,95.9,115.3,377.0,-14.423938436897185,536.0,13.0,3.34,9.5,7.59,WH2,Whangarei,Waitangi at Wakelins,174.0473578,-35.27815386,2015-08-13T11:30:00Z
11409,de2d625afd39136a663ca6af3be49a35,6.0,20.0,6.0,91.1,36.2,816.4,118.5,1318.0,-15.60769041310725,1563.0,110.0,16.8,14.0,7.16,HM5,Hamilton,Waihou at Te Aroha,175.706564,-37.54841789,2012-09-10T13:15:00Z
11410,de2e8e46674b7bec51b020c6e71ffeac,2.0,6.0,8.0,121.8,3.4,55.4,78.2,625.0,15.68853084362586,704.0,6.0,0.55,16.3,8.54,DN8,Dunedin,Oreti at Riverton HW Br.,168.2658533,-46.32784979,2011-03-08T16:00:00Z
11411,de36988a04463cef42ade29dc4abc295,2.9,16.0,8.0,105.6,6.2,209.8,75.3,548.0,15.684387142359116,697.0,15.0,1.98,15.0,7.42,TK2,Tekapo,Opihi at Rockwood,170.9415995,-44.16992472,2010-01-14T09:15:00Z
11412,de3f6f944a0ee192edf78c7eaab42ab0,4.8,2.0,3.0,100.9,2.7,816.4,79.9,258.0,-15.6460857734898,367.0,8.0,1.5,14.4,7.7,DN9,Dunedin,Waiau at Tuatapere,167.6857257,-46.13187464,2008-03-11T14:10:00Z
11413,de437b6f52fc032a14c7c23536dc8644,0.5,1.0,8.0,103.3,1.6,5.2,119.6,0.0,-15.429841218606237,61.0,4.0,0.3,18.6,8.11,RO6,Rotorua,Waikato at Reids Farm,176.0771442,-38.67752695,2012-02-15T11:10:00Z
11414,de4393863e63875c51ae7e9b0a94bcd7,11.7,6.0,8.0,97.4,3.6,36.4,48.9,38.0,-4.298837055693085,255.0,15.0,1.45,0.6,7.1,DN2,Dunedin,Sutton at SH87,170.0940294,-45.59783272,2012-07-12T11:10:00Z
11415,de4c266492f35a86d688905c02947ed8,0.92,6.0,4.0,99.3,1.7,14.8,91.0,4.0,-15.515476145816471,141.0,4.0,0.45,18.1,7.89,HV4,Havelock Nth,Ngaruroro at Kuripapango,176.3304027,-39.38169225,2008-01-09T11:00:00Z
11416,de4ede50fcb0a1c25ad326fc740e9cf5,0.3,0.0,6.0,104.9,0.6,6.3,125.2,1.0,15.390906407076876,63.0,4.0,0.34,18.8,8.21,RO6,Rotorua,Waikato at Reids Farm,176.0771442,-38.67752695,2020-03-17T11:15:00Z
11417,de53f3f75e5f73861ab3e3f9a4794126,1.21,5.0,7.0,102.0,1.1,2.0,102.1,22.0,11.672189170476978,56.0,21.0,8.19,5.2,7.94,AX3,Alexandra,Shotover at Bowens Peak,168.7149003,-44.9916064,2019-06-11T15:00:00Z
11418,de576e41e2b3690fa65b409d06f23a7b,2.23,4.0,0.0,139.0,0.9,3.1,192.0,645.0,-14.948244045084358,817.0,12.0,1.79,20.5,9.18,HV2,Havelock Nth,Tukituki at Red Br.,176.9268003,-39.71715618,2013-11-04T13:30:00Z
11419,de5ae14d40f62b578334c1028a5a504b,6.25,16.0,2.0,99.3,4.8,155.3,45.5,248.0,-15.233187454744986,441.0,20.0,9.86,11.9,7.35,TK3,Tekapo,Opuha at Skipton Br.,170.9796325,-44.08056659,2018-11-15T08:10:00Z
11420,de5ce55a49ae4b9290cf3c7f5295d60a,1.55,2.0,7.0,97.3,1.8,10.9,71.3,23.0,13.200000001189393,96.0,4.0,1.5,7.2,7.8,CH1,Christchurch,Hurunui at Mandamus,172.5414016,-42.79210319,2009-08-12T11:30:00Z
11421,de5d7c4bb96b44eb2605b6fd09498e4c,3.0,13.0,8.0,98.2,20.6,16.1,101.2,524.0,-15.010995970667636,592.0,36.0,1.07,11.1,7.07,RO5,Rotorua,Rangitaiki at Te Teko,176.7995602,-38.04158737,2020-06-17T14:05:00Z
11422,de5f70fe9b8f953cbc1697bace3c8d61,15.91,7.0,8.0,108.3,14.2,29.5,129.0,59.0,14.102482052156631,279.0,51.0,4.95,22.6,7.63,WH4,Whangarei,Wairu at Purua,174.1505947,-35.6537364,2009-01-14T14:30:00Z
11423,de624dd7c0735e1a7a99290e906c656b,6.9,22.0,1.0,102.2,28.6,285.1,173.0,2020.0,15.429841218606237,2243.0,68.0,2.4,12.8,7.74,WA3,Wanganui,Waingongoro at SH45,174.2100716,-39.57808905,2010-10-19T12:30:00Z
11424,de641029364d1f7476e68b8339e45b7c,1.2,0.0,7.0,102.4,1.9,46.5,89.0,381.0,-12.793748474602742,481.0,3.0,0.8,6.6,7.86,CH2,Christchurch,Hurunui at SH1 Br.,173.0964716,-42.90013799,2007-07-18T13:35:00Z
11425,de6763123798f2514fb2a093f0c40750,4.03,10.0,7.0,93.1,38.3,78.0,113.6,1279.0,15.37042614996084,1357.0,73.0,4.6,12.5,7.26,HM5,Hamilton,Waihou at Te Aroha,175.706564,-37.54841789,2009-08-12T14:15:00Z
11426,de6a46b766126d5947cabaa303787e3d,5.06,6.0,7.0,99.0,6.7,172.6,54.4,208.0,-15.699681526432313,313.0,13.0,1.51,15.8,7.44,HM1,Hamilton,Waipa at Otewa,175.3480585,-38.27048925,2013-11-12T10:15:00Z
11427,de7895ac8eba1b5b573d8b1b54e25811,2.3,12.0,6.0,99.0,3.2,24.9,113.0,1837.0,-14.002856852492634,2070.0,7.0,6.16,8.6,7.12,TK2,Tekapo,Opihi at Rockwood,170.9415995,-44.16992472,2014-10-09T09:10:00Z
11428,de85e3a72966e5b361bddbae5b68e7cc,9.5,3.0,8.0,98.0,5.4,88.4,97.2,44.0,13.4491635439309,250.0,22.0,5.72,7.6,7.44,DN1,Dunedin,Taieri at Tiroiti,170.2727477,-45.25818263,2012-05-10T09:30:00Z
11429,de8ee0c40686ff139904790185bf5bf0,1.0,2.0,7.0,99.7,1.4,261.3,61.9,66.0,-15.684387142359116,96.0,49.0,21.0,16.4,7.67,CH4,Christchurch,Waimakariri above old HW Br.,172.6416309,-43.41896498,2007-12-19T12:50:00Z
11430,de8f97347fa1db64422ebfccd8e6e600,7.7,1.0,0.0,100.4,1.0,34.5,56.9,84.0,-15.68853084362586,276.0,44.0,2.7,16.3,7.29,GY3,Greymouth,Grey at Waipuna,171.7860208,-42.35617511,2006-01-10T12:30:00Z
11431,de9275943a435c38fd5b76fecc017532,6.7,8.0,4.0,96.3,11.1,103.9,116.1,2657.0,10.79490620762404,2951.0,30.0,6.3,4.3,7.46,TK2,Tekapo,Opihi at Rockwood,170.9415995,-44.16992472,2006-06-15T09:10:00Z
11432,de9324b8bd1f8954297c7272499a1f33,10.4,7.0,8.0,97.7,10.9,512.0,32.7,112.0,12.649110641914712,396.0,173.0,125.0,6.4,7.17,DN6,Dunedin,Mataura at Parawa,168.5611638,-45.5598632,2015-06-10T08:46:00Z
11433,de9ba731104fd7d4f2b0aba297ad26d9,6.4,5.0,6.0,105.6,3.8,307.6,82.1,12.0,-15.530614927664647,171.0,18.0,1.76,13.4,7.99,GS3,Gisborne,Motu at Waitangirua,177.6207925,-38.20150151,2017-10-25T10:35:00Z
11434,de9ca81d8012d6ae23136cee574a5726,0.6,3.0,0.0,100.2,4.5,3.1,47.3,28.0,12.422962610883122,40.0,7.0,1.52,6.1,7.56,NN3,Nelson,Wairau at Dip Flat,172.922771,-41.898142,2013-05-15T10:05:00Z
11435,dea3bb44d4057b79d84631b5665ffe33,3.62,9.0,8.0,101.5,9.8,52.0,75.2,165.0,12.422962610883122,223.0,16.0,1.25,6.1,7.44,WA2,Wanganui,Manganui at SH3,174.2615561,-39.28292805,2018-06-26T11:55:00Z
11436,deab653956f49cb9e696c40e4809938e,7.7,20.0,0.0,93.9,14.4,275.5,125.0,998.0,14.002856852492634,1216.0,51.0,5.5,8.6,7.31,HM2,Hamilton,Waipa at Whatawhata,175.1516454,-37.80034414,2009-06-18T13:00:00Z
11437,deadaa4e674e1c4ef785427e1cb0b33b,4.4,6.0,0.0,97.4,1.8,50.4,40.8,74.0,15.68853084362586,245.0,15.0,2.64,16.3,7.47,TK3,Tekapo,Opuha at Skipton Br.,170.9796325,-44.08056659,2013-03-14T08:40:00Z
11438,deb37c9773d96415d0bd78b6d05c9518,3.74,9.0,7.0,99.7,6.5,1046.0,83.6,778.0,-15.327426399477506,999.0,12.0,1.19,12.3,8.08,TK2,Tekapo,Opihi at Rockwood,170.9415995,-44.16992472,2019-11-14T08:50:00Z
11439,deb936305e1173155e1194456994427d,1.6,2.0,7.0,100.0,1.2,7.4,58.4,17.0,13.682105102337138,73.0,5.0,1.42,8.0,7.88,TK4,Tekapo,Waitaki at Kurow,170.4510967,-44.70218919,2013-08-08T12:45:00Z
11440,deba43dd50f1aad0e305b3acaabea7d6,0.6,3.0,7.0,102.4,0.8,1.0,61.1,1.0,-14.667310592995566,58.0,4.0,3.89,10.1,8.02,TK4,Tekapo,Waitaki at Kurow,170.4510967,-44.70218919,2014-10-09T12:30:00Z
11441,debaa6aa45e14be20dca7f2d1f9f39b8,8.8,54.0,0.0,91.0,11.7,90.9,179.0,457.0,14.97998664990727,796.0,49.0,17.4,11.0,7.29,AK1,Auckland,Hoteo at Gubbs,174.5167757,-36.38708527,2016-08-16T10:00:00Z
11442,debe39110cee98a4e4d950500b34728d,7.3,63.0,3.0,76.3,60.1,73.3,363.0,465.0,-15.558920272030448,698.0,111.0,4.5,13.6,7.26,RO2,Rotorua,Tarawera at Awakaponga,176.7668297,-37.94077098,2010-06-15T13:11:00Z
11443,dec1eaf2475938ab811bfb2c25197e63,17.4,4.0,3.0,120.9,14.5,62.4,116.8,58.0,-14.002856852492636,298.0,56.0,7.99,22.8,7.9,WH4,Whangarei,Wairu at Purua,174.1505947,-35.6537364,2013-01-17T15:05:00Z
11444,dec339c0c1de212f5af773535670c48c,2.52,7.0,2.0,98.1,4.2,25.0,88.1,718.0,15.070832758391289,848.0,8.0,0.59,11.3,7.81,TK1,Tekapo,Opihi at Grassy Banks,171.2903816,-44.26379736,2019-10-17T10:00:00Z
11445,deca00a33ec02ae33c0c50daa8c93fa1,1.1,2.0,8.0,101.3,1.5,0.0,101.5,37.0,-9.091204542380506,63.0,31.0,16.7,2.9,7.65,AX3,Alexandra,Shotover at Bowens Peak,168.7149003,-44.9916064,2013-07-16T15:00:00Z
11446,decd28c186a6ebbbf7c26edcc5de3981,2.2,0.0,0.0,101.8,1.4,4.1,63.8,37.0,-11.672189170476978,75.0,8.0,4.6,5.2,7.89,CH1,Christchurch,Hurunui at Mandamus,172.5414016,-42.79210319,2007-08-15T10:45:00Z
11447,ded0499f1dec10e54066a8db3654494d,15.9,4.0,5.0,115.3,18.4,98.5,122.3,142.0,13.951702406208357,400.0,58.0,5.0,22.9,7.47,WH4,Whangarei,Wairu at Purua,174.1505947,-35.6537364,2006-02-15T15:00:00Z
11448,dedddbda91368903d510f9baa5ae9f56,0.6,0.0,8.0,101.7,1.6,27.2,505.0,0.0,15.684387142359116,87.0,7.0,1.54,15.0,7.83,RO1,Rotorua,Tarawera at Lake outlet,176.5021583,-38.18372278,2012-05-15T11:10:00Z
11449,dede0ddad6a68f15d4f054d180a1f20c,4.9,3.0,3.0,101.8,12.8,20.9,133.0,352.0,-15.010995970667636,484.0,48.0,31.7,11.1,7.88,HV5,Havelock Nth,Mohaka at Raupunga,177.1288534,-39.07533505,2013-09-04T12:30:00Z
11450,dedf990c4990d169514a4f83aa6fa4fc,16.9,13.0,6.0,94.3,22.6,98.8,195.0,217.0,15.661417561363978,512.0,64.0,8.3,16.8,7.6,AK1,Auckland,Hoteo at Gubbs,174.5167757,-36.38708527,2007-11-14T10:15:00Z
11451,dee4e5c5688667cec1414e418b0d2fcd,2.2,11.0,4.0,93.8,5.9,50.4,74.5,283.0,-15.59647396148886,379.0,8.0,0.47,17.5,7.64,TK1,Tekapo,Opihi at Grassy Banks,171.2903816,-44.26379736,2014-01-16T09:45:00Z
11452,dee7fd4e1eccc86decb8117d5faf89ff,11.4,11.0,7.0,84.3,9.8,613.1,281.1,14.0,15.628179677473636,324.0,28.0,1.06,14.2,7.77,AK1,Auckland,Hoteo at Gubbs,174.5167757,-36.38708527,2020-05-13T09:50:00Z
11453,dee98bcdfe13cb2cfe948f0401c961e5,5.6,136.0,8.0,96.2,23.4,488.4,162.0,423.0,15.304901176793008,706.0,47.0,12.4,12.2,7.63,WA9,Wanganui,Manawatu at Opiki Br.,175.4695424,-40.43710471,2014-05-15T10:15:00Z
11454,deeeb593d6e4042cadcaf0d15eb429d5,3.0,4.0,8.0,100.4,9.2,41.9,74.6,69.0,15.59647396148886,112.0,17.0,1.5,13.9,7.63,WA2,Wanganui,Manganui at SH3,174.2615561,-39.28292805,2011-03-22T11:00:00Z
11455,def12567ea2937fc6e051b11161c2f03,14.3,18.0,3.0,101.2,8.5,228.0,115.6,293.0,15.6460857734898,609.0,37.0,8.9,14.4,7.5,WH2,Whangarei,Waitangi at Wakelins,174.0473578,-35.27815386,2019-09-12T12:35:00Z
11456,def367d43230c521f72d8f34e97fd41a,6.6,4.0,7.0,102.6,9.6,72.2,90.4,1.0,15.010995970667636,163.0,25.0,0.85,20.3,8.09,GS3,Gisborne,Motu at Waitangirua,177.6207925,-38.20150151,2016-02-16T10:45:00Z
11457,defac9f4a63124f93728cf1ec7192f10,16.5,18.0,6.0,95.5,16.3,6867.0,127.0,400.0,-15.448300878459094,1137.0,405.0,335.0,12.9,7.73,WA8,Wanganui,Manawatu at Teachers Coll.,175.6239194,-40.37423442,2013-09-26T13:30:00Z
11458,defba258a3a3151443a8c438f8ddad17,2.69,5.0,1.0,98.7,2.0,59.4,58.7,655.0,-11.581450687690204,739.0,3.0,0.68,5.1,7.21,DN7,Dunedin,Oreti at Lumsden,168.4280496,-45.71784803,2005-07-13T11:00:00Z
11459,defcaeb053dd10f7afb6fcb8f92a29e0,10.9,11.0,4.0,92.3,5.0,461.1,144.0,69.0,14.778362562591294,238.0,34.0,7.6,21.0,7.31,WH3,Whangarei,Mangakahia at Titoki Br.,174.05251,-35.73414414,2007-02-14T14:00:00Z
11460,deff908f888299576294d763b5c40f48,3.2,2.0,8.0,97.2,0.7,4.1,38.0,1.0,15.572090419445937,82.0,3.0,0.45,13.7,7.17,DN10,Dunedin,Monowai below Gates,167.5341852,-45.8066121,2010-04-13T13:15:00Z
11461,df05084aeaf069bd416afcd3b3884880,1.6,2.0,7.0,99.6,5.6,4.1,151.0,209.0,-15.466091944360087,270.0,16.0,3.3,13.0,8.08,HV3,Havelock Nth,Ngaruroro at Chesterhope,176.8722386,-39.59819739,2007-09-04T13:45:00Z
11462,df0ff23dc805a3c889c3d605538546d9,19.96,17.0,6.0,94.0,21.6,613.1,180.0,232.0,15.699681526432313,543.0,57.0,14.0,15.8,7.77,AK1,Auckland,Hoteo at Gubbs,174.5167757,-36.38708527,2018-11-01T10:30:00Z
11463,df110fce6ae7045b90e1c93072d2dd4f,5.0,5.0,0.0,96.8,8.3,4352.0,160.0,113.0,-15.127789000095156,280.0,15.0,2.4,11.5,8.08,GS2,Gisborne,Waikohu at No. 1 Br.,177.5614619,-38.41677638,2011-04-19T12:58:00Z
11464,df1502a7879923ddc363d585905bb489,1.2,4.0,8.0,99.4,0.3,7.4,74.0,43.0,13.200000001189393,98.0,6.0,0.8,7.2,7.79,AX4,Alexandra,Clutha at Millers Flat,169.4099758,-45.66636207,2005-08-16T09:45:00Z
11465,df180bab98cf1cda9455876aef680864,10.4,6.0,4.0,107.3,7.0,65.7,137.0,116.0,-14.742116538387558,321.0,11.0,1.39,21.1,7.87,HM6,Hamilton,Ohinemuri at Karangahake,175.715083,-37.41659142,2014-02-10T12:30:00Z
11466,df1e6959d79096d2f55d6c2001c934d6,2.6,11.0,0.0,104.2,1.8,18.3,134.8,390.0,13.388427840168536,457.0,4.0,0.43,7.5,8.09,NN1,Nelson,Motueka at Woodstock,172.8245826,-41.25156018,2020-06-09T12:05:00Z
11467,df1f9eb992ab921d32035ca6f93b4e8c,4.0,2.0,6.0,100.1,2.6,45.7,137.0,212.0,-12.933676972593682,360.0,16.0,5.55,6.8,7.99,WA5,Wanganui,Rangitikei at Mangaweka,175.8079005,-39.81209364,2011-08-24T09:20:00Z
11468,df23a88a1c7561557003899a03a02118,1.0,0.0,0.0,101.8,15.5,15.8,89.5,73.0,12.01998336235953,115.0,18.0,0.52,5.6,7.45,TU2,Turangi,Tongariro at Turangi,175.8128846,-38.9962824,2006-08-23T08:00:00Z
11469,df26e1b4151470195c394c002f1e930c,9.12,8.0,4.0,105.0,5.7,74.3,74.5,25.0,15.37042614996084,237.0,23.0,1.5,12.5,7.52,DN3,Dunedin,Taieri at Outram,170.243822,-45.84805474,2009-10-15T13:40:00Z
11470,df2b082bff32e30f37783d30fb8f1383,5.3,74.0,0.0,89.7,86.3,203.5,108.9,1119.0,-15.070832758391289,1439.0,134.0,4.7,11.3,7.15,HM5,Hamilton,Waihou at Te Aroha,175.706564,-37.54841789,2007-07-18T13:10:00Z
11471,df308f0e8d339d617ee7ed7c15d8f4a2,0.6,1.0,1.0,112.3,0.5,0.0,73.9,29.0,15.699681526432313,58.0,2.0,0.25,15.6,8.03,AX1,Alexandra,Clutha at Luggate Br.,169.2799662,-44.73091966,2011-12-13T12:40:00Z
